nu	ADV	nu
de	ADP	de
les	DET	le
de	ADP	de
Je	PRON	je
décollait	VERB	décoller
embrasure	NOUN	embrasure
hommes	NOUN	homme
déposés	VERB	déposer
avais	VERB	avoir
le	DET	le
décider	VERB	décider
Que	PRON	que
balais	NOUN	balai
trouver	VERB	trouver
.	PUNCT	.
.	PUNCT	.
un	DET	un
détails	NOUN	détail
mur	NOUN	mur
à	ADP	à
ces	DET	ce
.	PUNCT	.
le	DET	le
Deux	NUM	Deux
lieu	NOUN	lieu
inconnu	VERB	inconnu
devant	ADP	devant
regardais	VERB	regarder
la	DET	le
étaient	AUX	être
étaient	AUX	être
sentiment	NOUN	sentiment
sans	ADP	sans
contre	ADP	contre
Qui	PRON	qui
voyais	VERB	voir
me	PRON	me
entrer	VERB	entrer
porte	VERB	porte
me	PRON	me
dans	ADP	dans
,	PUNCT	,
j'	PRON	je
,	PUNCT	,
endroits	NOUN	endroit
l'	DET	le
?	PUNCT	?
Debout	ADV	debout
,	PUNCT	,
-ils	PRON	il
Les	DET	le
de	ADP	de
céphalopode	NOUN	céphalopode
du	ADP	de
faisaient	VERB	faire
.	PUNCT	.
et	CCONJ	et
Sans	ADP	sans
masse	NOUN	masse
informe	ADJ	informe
poursuivaient	ADV	poursuivaient
la	DET	le
29	NUM	29
recouvrait	VERB	recouvrir
moins	ADV	moins
,	PUNCT	,
planche	NOUN	planche
ma	DET	mon
le	DET	le
une	DET	un
çà	NOUN	çà
moi	PRON	moi
préoccuper	VERB	préoccuper
?	PUNCT	?
en	ADP	en
bois	NOUN	bois
la	DET	le
,	PUNCT	,
yeux	NOUN	oeil
enfonçait	VERB	enfoncer
)	PUNCT	)
du	ADP	de
les	DET	le
se	PRON	se
Kabrowinski	PROPN	Kabrowinski
monde	NOUN	monde
qui	PRON	qui
conversation	NOUN	conversation
tournés	VERB	tourner
Polonais	NOUN	polonais
et	CCONJ	et
vers	ADP	vers
la	DET	le
présence	NOUN	présence
chez	ADP	chez
paisibles	ADJ	paisible
là	ADV	là
occupés	NOUN	occupé
toutes	ADJ	tout
de	ADP	de
des	ADP	de
dénudé	VERB	dénuder
ainsi	ADV	ainsi
été	AUX	être
pointe	NOUN	pointe
subsistaient	VERB	subsister
en	ADP	en
protubérance	NOUN	protubérance
,	PUNCT	,
retroussées	VERB	retrousser
membres	NOUN	membre
,	PUNCT	,
équarrir	VERB	équarrir
des	DET	un
avait	AUX	avoir
encore	ADV	encore
.	PUNCT	.
.	PUNCT	.
poulpe	NOUN	poulpe
préhensiles	ADJ	préhensile
planche	NOUN	planche
couteau	NOUN	couteau
Le	DET	le
pour	ADP	pour
Quittant	VERB	quitter
de	ADP	de
chaussettes	NOUN	chaussette
l'	DET	le
pièces	NOUN	pièce
la	DET	le
quelque	DET	quelque
,	PUNCT	,
extrémité	NOUN	extrémité
.	PUNCT	.
parts	NOUN	part
entièrement	ADV	entièrement
que	SCONJ	que
restait	VERB	rester
de	ADP	de
des	ADP	de
,	PUNCT	,
peau	NOUN	peau
grisâtre	ADJ	grisâtre
Seule	ADJ	seul
son	DET	son
où	PRON	où
bois	NOUN	bois
couverte	NOUN	couverte
,	PUNCT	,
tentacules	NOUN	tentacule
plus	ADV	plus
évier	NOUN	évier
endroits	NOUN	endroit
de	ADP	de
les	DET	le
Les	DET	le
moi	PRON	moi
;	PUNCT	;
vide	NOUN	vide
en	ADP	en
se	PRON	se
m'	PRON	me
les	DET	le
Kabrowinski	NOUN	kabrowinski
surface	NOUN	surface
parfois	ADV	parfois
son	DET	son
,	PUNCT	,
la	DET	le
rejoignaient	VERB	rejoindre
vers	ADP	vers
dans	ADP	dans
longeaient	VERB	longer
toutes	ADJ	tout
couteau	NOUN	couteau
et	CCONJ	et
déposa	VERB	déposer
les	DET	le
longs	ADJ	long
tournant	VERB	tourner
directions	NOUN	direction
différents	ADJ	différent
obstacles	NOUN	obstacle
ils	PRON	il
se	PRON	se
l'	DET	le
.	PUNCT	.
,	PUNCT	,
pendaient	ADV	pendaient
,	PUNCT	,
superposaient	VERB	superposer
dans	ADP	dans
le	DET	le
surmontaient	ADV	surmontaient
sinuaient	ADV	sinuaient
.	PUNCT	.
,	PUNCT	,
se	PRON	se
décortiquer	VERB	décortiquer
qu'	SCONJ	que
il	PRON	il
,	PUNCT	,
quart	NOUN	quart
son	DET	son
apprit	VERB	apprendre
,	PUNCT	,
,	PUNCT	,
coup	NOUN	coup
plus	ADV	plus
d'	ADP	de
encore	ADV	encore
mieux	ADV	mieux
acquérir	VERB	acquérir
heure	NOUN	heure
À	ADP	à
emmêlés	VERB	emmêler
terminer	VERB	terminer
et	CCONJ	et
.	PUNCT	.
cinq	NUM	cinq
mieux	ADV	mieux
commençait	VERB	commencer
main	NOUN	main
à	ADP	à
de	ADP	de
les	PRON	le
pour	ADP	pour
qu'	SCONJ	que
ne	ADV	ne
Tant	ADV	tant
le	DET	le
un	DET	un
il	PRON	il
de	ADP	de
.	PUNCT	.
sens	NOUN	sens
d'	ADP	de
poulpes	NOUN	poulpe
lui	PRON	lui
restât	ADJ	restât
l'	DET	le
faudrait	VERB	falloir
pas	ADV	pas
bien	ADV	bien
il	PRON	il
évier	NOUN	évier
tant	ADV	tant
dans	ADP	dans
des	ADP	de
pensais	VERB	penser
été	AUX	être
.	PUNCT	.
suggestions	NOUN	suggestion
mes	DET	mon
,	PUNCT	,
ont	AUX	avoir
Ces	DET	ce
poches	ADJ	poche
ambassadeur	NOUN	ambassadeur
,	PUNCT	,
ma	DET	mon
,	PUNCT	,
fouillant	VERB	fouiller
,	PUNCT	,
de	ADP	de
30	NUM	30
conclusions	NOUN	conclusion
Je	PRON	je
recherche	NOUN	recherche
chambre	NOUN	chambre
.	PUNCT	.
en	PRON	en
la	DET	le
me	PRON	me
tirées	VERB	tirer
et	CCONJ	et
des	DET	un
avais	NOUN	avai
engagés	VERB	engager
adoptés	VERB	adopter
les	DET	le
des	DET	un
laissées	VERB	laisser
à	ADP	à
programmes	NOUN	programme
cigarettes	NOUN	cigarette
émises	ADJ	émis
.	PUNCT	.
,	PUNCT	,
dans	ADP	dans
Des	DET	un
dirait	VERB	dire
l'	DET	le
les	PRON	le
-je	PRON	je
débats	NOUN	débat
projets	NOUN	projet
)	PUNCT	)
,	PUNCT	,
ont	AUX	avoir
en	ADP	en
,	PUNCT	,
précédente	NOUN	précédente
,	PUNCT	,
qui	PRON	qui
mise	NOUN	mise
à	ADP	à
de	ADP	de
lors	ADV	lors
de	ADP	de
des	DET	un
aux	ADP	à
le	DET	le
.	PUNCT	.
textes	NOUN	texte
,	PUNCT	,
mêmes	ADJ	même
à	ADP	à
des	ADP	de
études	NOUN	étude
,	PUNCT	,
élaborés	VERB	élaborer
harmonisation	NOUN	harmonisation
dans	ADP	dans
dispositions	NOUN	disposition
tendent	ADV	tendent
Les	DET	le
une	DET	un
œuvre	NOUN	œuvre
reste	NOUN	reste
sens	NOUN	sens
la	DET	le
définition	NOUN	définition
l'	DET	le
du	ADP	de
visent	NOUN	visent
réunion	NOUN	réunion
préalables	ADJ	préalable
des	ADP	de
précise	VERB	précise
renforcer	VERB	renforcer
dispositions	NOUN	disposition
établies	VERB	établir
travers	NOUN	travers
été	AUX	être
la	DET	le
inspirer	VERB	inspirer
à	ADP	à
participants	NOUN	participant
une	DET	un
de	ADP	de
des	ADP	de
tenu	VERB	tenir
meilleure	ADJ	meilleur
participants	NOUN	participant
amélioration	NOUN	amélioration
sont	AUX	être
activités	NOUN	activité
capacités	NOUN	capacité
.	PUNCT	.
mettre	VERB	mettre
pour	ADP	pour
de	ADP	de
grands	ADJ	grand
une	DET	un
les	DET	le
nourris	VERB	nourrir
projets	NOUN	projet
pour	ADP	pour
en	ADP	en
se	PRON	se
plus	ADV	plus
étude	NOUN	étude
rigoureuse	ADJ	rigoureux
par	ADP	par
les	DET	le
espoirs	NOUN	espoir
de	ADP	de
l'	DET	le
ils	PRON	il
leurs	DET	leur
Compte	NOUN	compte
manière	NOUN	manière
d'	ADP	de
,	PUNCT	,
maîtrise	NOUN	maîtrise
des	DET	un
œuvre	VERB	œuvre
efficacité	NOUN	efficacité
à	ADP	à
d'	ADP	de
pratique	ADJ	pratique
des	ADP	de
,	PUNCT	,
programmation	NOUN	programmation
une	DET	un
entendus	VERB	entendre
modalités	NOUN	modalité
réaliser	VERB	réaliser
leurs	DET	leur
la	DET	le
de	ADP	de
une	DET	un
fidélité	NOUN	fidélité
conjuguer	VERB	conjuguer
de	ADP	de
assignés	ADJ	assigner
la	DET	le
de	ADP	de
séance	NOUN	séance
Ils	PRON	il
Vous	PRON	vous
domaines	NOUN	domaine
des	ADP	de
la	DET	le
et	CCONJ	et
en	ADP	en
la	DET	le
de	ADP	de
attendent	VERB	attendre
objectifs	NOUN	objectif
dans	ADP	dans
,	PUNCT	,
les	DET	le
vue	NOUN	vue
de	ADP	de
efforts	NOUN	effort
.	PUNCT	.
bouche	NOUN	bouche
principaux	ADJ	principal
de	ADP	de
---	NOUN	---
Davantage	ADV	davantage
responsabilité	NOUN	responsabilité
les	DET	le
et	CCONJ	et
multiplication	NOUN	multiplication
---	PRON	---
même	ADV	même
.	PUNCT	.
expression	NOUN	expression
du	ADP	de
président	NOUN	président
cohésion	NOUN	cohésion
efforts	NOUN	effort
est	AUX	être
.	PUNCT	.
l'	DET	le
dans	ADP	dans
un	DET	un
Kabrowinski	PROPN	Kabrowinski
-il	PRON	il
penchée	ADJ	pencher
répéta	VERB	répéter
avez	VERB	avoir
,	PUNCT	,
Il	PRON	il
Pardon	PROPN	Pardon
,	PUNCT	,
la	DET	le
.	PUNCT	.
avait	AUX	avoir
Kabrowinski	PROPN	Kabrowinski
de	DET	de
,	PUNCT	,
Le	DET	le
rondelles	ADJ	rondelle
en	ADP	en
saladier	NOUN	saladier
31	NUM	31
.	PUNCT	.
?	PUNCT	?
Un	DET	un
demanda	ADJ	demanda
de	ADP	de
poulpe	NOUN	poulpe
fines	ADJ	fin
approximativement	ADV	approximativement
faisait	VERB	faire
récipient	NOUN	récipient
.	PUNCT	.
planche	NOUN	planche
un	DET	un
?	PUNCT	?
un	DET	un
-t	PART	-t
,	PUNCT	,
)	PUNCT	)
glisser	VERB	glisser
saladier	NOUN	saladier
légèrement	NOUN	légèrement
avec	ADP	avec
amour	NOUN	amour
mimant	VERB	mimer
saladier	NOUN	saladier
incliné	ADJ	incliné
lui	PRON	lui
corps	NOUN	corps
avait	AUX	avoir
ouvrir	VERB	ouvrir
au	ADP	au
les	DET	le
en	ADP	en
brocs	NOUN	broc
fallu	VERB	falloir
trouver	VERB	trouver
mais	CCONJ	mais
les	DET	le
ce	DET	ce
compotier	NOUN	compotier
les	DET	le
moins	ADV	moins
,	PUNCT	,
plastique	ADJ	plastique
les	DET	le
tout	ADV	tout
.	PUNCT	.
bassines	NOUN	bassine
sortir	VERB	sortir
fait	NOUN	fait
,	PUNCT	,
les	DET	le
,	PUNCT	,
placards	NOUN	placard
Kovalskazinski	NOUN	kovalskazinski
Jean-Marie	PROPN	Jean-Marie
transparent	ADJ	transparent
les	DET	le
fond	NOUN	fond
aussi	ADV	aussi
déplacer	VERB	déplacer
verdâtre	VERB	verdâtre
égouttoirs	NOUN	égouttoir
casseroles	NOUN	casserole
cherché	VERB	chercher
et	CCONJ	et
méchant	ADJ	méchant
-	NOUN	-
de	ADP	de
et	CCONJ	et
avant	ADP	avant
quelque	DET	quelque
armoire	ADJ	armoir
,	PUNCT	,
tous	ADJ	tout
de	ADP	de
avec	ADP	avec
,	PUNCT	,
que	SCONJ	que
conviction	NOUN	conviction
lamelles	NOUN	lamelle
un	DET	un
décomposé	VERB	décomposer
cuisine	NOUN	cuisine
de	ADP	de
en	ADP	en
au	ADP	au
faire	VERB	faire
rondelles	NOUN	rondelle
et	CCONJ	et
avait	AUX	avoir
du	ADP	de
contenté	VERB	contenter
constituait	VERB	constituer
la	DET	le
découpé	VERB	découper
amas	NOUN	amas
regard	NOUN	regard
de	ADP	de
été	AUX	être
dévaler	VERB	dévaler
s'	PRON	se
tour	NOUN	tour
étant	AUX	être
en	ADP	en
mouvement	NOUN	mouvement
l'	DET	le
.	PUNCT	.
,	PUNCT	,
faisait	VERB	faire
de	ADP	de
,	PUNCT	,
Le	DET	le
le	DET	le
Kabrowinski	PROPN	Kabrowinski
avec	ADP	avec
,	PUNCT	,
entièrement	ADV	entièrement
les	DET	le
poulpe	NOUN	poulpe
le	DET	le
tentacules	NOUN	tentacule
en	ADP	en
attentif	NOUN	attentif
,	PUNCT	,
corps	NOUN	corps
fond	NOUN	fond
,	PUNCT	,
dans	ADP	dans
à	ADP	à
têtes	NOUN	tête
un	DET	un
fléchis	NOUN	fléchi
il	PRON	il
récipient	NOUN	récipient
nos	DET	notre
.	PUNCT	.
.	PUNCT	.
,	PUNCT	,
les	DET	le
,	PUNCT	,
quelques	DET	quelque
son	DET	son
l'	DET	le
,	PUNCT	,
très	ADV	très
sur	ADP	sur
deuxième	ADJ	deuxième
terminée	VERB	terminer
l'	DET	le
enveloppant	VERB	envelopper
aide	NOUN	aide
opération	NOUN	opération
de	ADP	de
la	DET	le
planche	NOUN	planche
allongea	NOUN	allongea
dans	ADP	dans
et	CCONJ	et
mouvement	NOUN	mouvement
couteau	NOUN	couteau
genoux	NOUN	genou
l'	DET	le
L'	DET	le
un	DET	un
empoigna	VERB	empoigner
,	PUNCT	,
éleva	NOUN	éleva
,	PUNCT	,
évier	NOUN	évier
au-dessus	ADV	au-dessus
en	ADP	en
souplesse	NOUN	souplesse
poulpe	NOUN	poulpe
l'	DET	le
de	ADP	de
Depuis	ADP	depuis
haut	ADJ	haut
franchir	NOUN	franchir
déjà	ADV	déjà
sortais	VERB	sortir
un	DET	un
pull	NOUN	pull
j'	PRON	je
instants	NOUN	instant
je	PRON	je
la	DET	le
allais	VERB	aller
aller	VERB	aller
chercher	VERB	chercher
)	PUNCT	)
,	PUNCT	,
que	SCONJ	que
ma	DET	mon
(	PUNCT	(
étais	AUX	être
.	PUNCT	.
peu	ADV	peu
cuisine	NOUN	cuisine
Je	PRON	je
de	ADP	de
je	PRON	je
la	DET	le
savais	VERB	savoir
Avant	ADP	avant
de	ADP	de
chambre	NOUN	chambre
)	PUNCT	)
de	ADP	de
pas	NOUN	pas
j'	PRON	je
un	DET	un
.	PUNCT	.
quitter	VERB	quitter
le	DET	le
avais	VERB	avoir
dans	ADP	dans
m'	PRON	me
la	DET	le
32	NUM	32
,	PUNCT	,
cuisine	NOUN	cuisine
pour	ADP	pour
froid	ADJ	froid
,	PUNCT	,
et	CCONJ	et
porte	VERB	porte
levé	VERB	lever
-je	PRON	je
m'	PRON	me
marchais	VERB	marcher
hôtes	NOUN	hôte
-je	PRON	je
à	ADP	à
je	PRON	je
Je	PRON	je
et	CCONJ	et
désolé	ADJ	désolé
de	ADP	de
fois	NOUN	fois
regret	NOUN	regret
à	ADP	à
le	DET	le
parcouru	VERB	parcourir
entendre	VERB	entendre
appartement	NOUN	appartement
vestibule	NOUN	vestibule
que	PRON	que
laisser	VERB	laisser
.	PUNCT	.
gauche	NOUN	gauche
légèrement	ADV	légèrement
pour	ADP	pour
,	PUNCT	,
,	PUNCT	,
avais	PRON	avais
le	DET	le
les	DET	le
sans	ADP	sans
à	ADP	à
sourire	ADJ	sourir
avais	ADJ	avai
quittais	NOUN	quittai
,	PUNCT	,
tourné	VERB	tourner
mes	DET	mon
ainsi	ADV	ainsi
L'	DET	le
bruit	NOUN	bruit
à	ADP	à
silencieux	ADJ	silencieux
.	PUNCT	.
Combien	ADV	combien
je	PRON	je
inclinai	VERB	incliner
.	PUNCT	.
ensuite	ADV	ensuite
était	AUX	être
entrebâillements	NOUN	entrebâillement
,	PUNCT	,
le	DET	le
?	PUNCT	?
portes	NOUN	porte
pas	ADV	pas
droite	NOUN	droite
me	PRON	me
de	ADP	de
regagner	VERB	regagner
couloir	NOUN	couloir
,	PUNCT	,
-je	PRON	je
grise	VERB	grise
,	PUNCT	,
entrouvertes	VERB	entrouvrir
mon	DET	mon
trajet	NOUN	trajet
Issues	NOUN	issue
Et	CCONJ	et
de	ADP	de
fait	VERB	faire
traînées	NOUN	traînée
le	DET	le
chambre	NOUN	chambre
couloir	NOUN	couloir
de	ADP	de
leurs	DET	leur
.	PUNCT	.
de	ADP	de
demandais	NOUN	demandai
des	DET	un
pour	ADP	pour
des	DET	un
fois	NOUN	fois
ma	DET	mon
,	PUNCT	,
régulier	ADJ	régulier
étaient	AUX	être
le	DET	le
.	PUNCT	.
avais	ADJ	avai
?	PUNCT	?
Dans	ADP	dans
le	DET	le
combien	ADV	combien
dans	ADP	dans
Je	PRON	je
lumière	NOUN	lumière
inverse	ADJ	inverse
,	PUNCT	,
confondaient	VERB	confondre
la	DET	le
croisés	VERB	croiser
,	PUNCT	,
pâles	ADJ	pâle
se	PRON	se
devant	ADP	devant
dessins	NOUN	dessin
chaussures	NOUN	chaussure
frictionnai	VERB	frictionner
les	DET	le
et	CCONJ	et
le	DET	le
;	PUNCT	;
poitrine	NOUN	poitrine
de	DET	de
ma	DET	mon
Avec	ADP	avec
.	PUNCT	.
accueillaient	ADV	accueillaient
entrai	ADJ	entrai
des	ADP	de
le	DET	le
mouvement	NOUN	mouvement
tapis	NOUN	tapis
mon	DET	mon
doigt	NOUN	doigt
.	PUNCT	.
tournai	VERB	tourner
fenêtre	NOUN	fenêtre
faisais	VERB	faire
mes	DET	mon
bras	NOUN	bras
à	ADP	à
en	ADP	en
je	PRON	je
éclats	ADJ	éclat
la	DET	le
dans	ADP	dans
,	PUNCT	,
droite	NOUN	droite
.	PUNCT	.
je	PRON	je
me	PRON	me
Je	PRON	je
sur	ADP	sur
Debout	ADV	debout
sur	ADP	sur
chambre	NOUN	chambre
première	ADJ	premier
,	PUNCT	,
manières	NOUN	manière
,	PUNCT	,
soi	ADV	soi
(	PUNCT	(
carreau	NOUN	carreau
deux	NUM	deux
son	DET	son
buée	NOUN	buée
pluie	NOUN	pluie
,	PUNCT	,
)	PUNCT	)
fixé	VERB	fixer
dans	ADP	dans
derrière	ADP	derrière
interminables	ADJ	interminable
)	PUNCT	)
vitre	NOUN	vitre
c'	PRON	ce
courbes	NOUN	courbe
.	PUNCT	.
maintenir	VERB	maintenir
des	ADP	de
des	DET	un
lignes	NOUN	ligne
.	PUNCT	.
La	DET	le
une	DET	un
toujours	ADV	toujours
de	ADP	de
de	ADP	de
la	DET	le
chez	ADP	chez
aussi	ADV	aussi
,	PUNCT	,
est	AUX	être
dehors	ADP	dehors
,	PUNCT	,
33	NUM	33
regarder	VERB	regarder
parisien	ADJ	parisien
y	PRON	y
tomber	VERB	tomber
la	DET	le
était	AUX	être
traçais	VERB	tracer
a	VERB	avoir
regard	NOUN	regard
Il	PRON	il
la	DET	le
un	DET	un
donne	VERB	donne
à	ADP	à
.	PUNCT	.
de	ADP	de
sur	ADP	sur
ne	ADV	ne
souplesse	NOUN	souplesse
et	CCONJ	et
finalité	NOUN	finalité
du	ADP	de
manière	NOUN	manière
consiste	VERB	consiste
l'	DET	le
deuxième	ADJ	deuxième
succession	NOUN	succession
pour	ADP	pour
qui	PRON	qui
l'	DET	le
la	DET	le
,	PUNCT	,
de	ADP	de
quelconque	ADJ	quelconque
voir	VERB	voir
de	ADP	de
exige	VERB	exiger
de	ADP	de
,	PUNCT	,
choisi	VERB	choisir
aucune	DET	aucun
davantage	ADV	davantage
espace	NOUN	espace
mouvement	NOUN	mouvement
;	PUNCT	;
de	ADP	de
vue	NOUN	vue
pluie	NOUN	pluie
La	DET	le
reposante	ADJ	reposant
idée	NOUN	idée
cette	DET	ce
esprit	NOUN	esprit
de	ADP	de
la	DET	le
endroit	NOUN	endroit
point	NOUN	point
,	PUNCT	,
,	PUNCT	,
l'	DET	le
,	PUNCT	,
suivre	VERB	suivre
eau	NOUN	eau
depuis	ADP	depuis
possible	ADJ	possible
fois	NOUN	fois
à	ADP	à
son	DET	son
-il	PRON	il
une	DET	un
Ainsi	ADV	ainsi
est	AUX	être
de	ADP	de
apparence	NOUN	apparence
chute	NOUN	chute
se	PRON	se
la	DET	le
à	ADP	à
que	SCONJ	que
son	DET	son
à	ADP	à
vision	NOUN	vision
soit	CCONJ	soit
yeux	NOUN	oeil
goutte	NOUN	goutte
la	DET	le
le	DET	le
mouvement	NOUN	mouvement
représenter	VERB	représenter
dans	ADP	dans
sur	ADP	sur
fulgurant	ADP	fulgurant
d'	ADP	de
-il	PRON	il
le	DET	le
seule	ADJ	seul
aussi	ADV	aussi
,	PUNCT	,
de	ADP	de
jusqu'	ADP	jusque
le	DET	le
champ	NOUN	champ
dispersion	NOUN	dispersion
sol	NOUN	sol
.	PUNCT	.
intrusion	NOUN	intrusion
des	DET	un
de	ADP	de
en	ADP	en
la	DET	le
toute	ADJ	tout
tend	VERB	tendre
est	AUX	être
peut	VERB	pouvoir
pleuvait	VERB	pleuvoir
aussi	ADV	aussi
,	PUNCT	,
qui	PRON	qui
tomber	VERB	tomber
et	CCONJ	et
34	NUM	34
)	PUNCT	)
continûment	ADV	continûment
toute	ADJ	tout
immobilité	NOUN	immobilité
verse	ADJ	vers
,	PUNCT	,
vers	ADP	vers
:	PUNCT	:
-il	PRON	il
conséquence	NOUN	conséquence
les	DET	le
allait	VERB	aller
vers	ADP	vers
en	ADP	en
l'	DET	le
comme	SCONJ	comme
si	SCONJ	si
maintenant	ADV	maintenant
sembler	VERB	sembler
immobilité	ADJ	immobilité
pluie	NOUN	pluie
,	PUNCT	,
Il	PRON	il
,	PUNCT	,
qu'	SCONJ	que
la	DET	le
lent	ADV	lent
à	ADP	à
corps	NOUN	corps
.	PUNCT	.
entraîne	VERB	entraîne
mort	NOUN	mort
Olé	NUM	Olé
.	PUNCT	.
parfois	ADV	parfois
essentiellement	ADV	essentiellement
,	PUNCT	,
,	PUNCT	,
la	DET	le
l'	DET	le
Les	DET	le
qui	PRON	qui
s'	PRON	se
.	PUNCT	.
eau	NOUN	eau
.	PUNCT	.
parapluies	NOUN	parapluie
poste	NOUN	poste
trempée	ADJ	tremper
rue	NOUN	rue
paraissait	VERB	paraître
pneus	NOUN	pneu
,	PUNCT	,
la	DET	le
gens	NOUN	gens
d'	ADP	de
part	NOUN	part
étaient	AUX	être
élevaient	VERB	élever
gerbes	NOUN	gerbe
.	PUNCT	.
la	DET	le
ralentissaient	VERB	ralentir
des	DET	un
sur	ADP	sur
réfugiés	VERB	réfugier
devant	ADP	devant
s'	PRON	se
chaque	DET	chaque
fuyaient	VERB	fuir
de	ADP	de
chaussée	NOUN	chaussée
immobile	ADJ	immobile
côté	NOUN	côté
,	PUNCT	,
entrée	NOUN	entrée
morte	VERB	mourir
Les	DET	le
À	ADP	à
horizontalement	ADV	horizontalement
des	ADP	de
ou	CCONJ	ou
,	PUNCT	,
la	DET	le
de	ADP	de
voitures	NOUN	voiture
deux	NUM	deux
et	CCONJ	et
un	DET	un
N'	ADV	n'
les	DET	le
.	PUNCT	.
.	PUNCT	.
pyjamas	NOUN	pyjama
perron	NOUN	perron
groupés	VERB	grouper
tiroirs	NOUN	tiroir
nulle	VERB	nulle
attendaient	VERB	attendre
chemises	NOUN	chemise
,	PUNCT	,
ouvrir	VERB	ouvrir
un	DET	un
autres	ADJ	autre
Je	PRON	je
le	DET	le
;	PUNCT	;
un	DET	un
Je	PRON	je
sur	ADP	sur
l'	DET	le
-il	PRON	il
contre	ADP	contre
accalmie	NOUN	accalmie
les	DET	le
pull	NOUN	pull
.	PUNCT	.
cherchais	VERB	chercher
demi-tour	ADJ	demi-tour
Des	DET	un
avait	VERB	avoir
,	PUNCT	,
des	DET	un
et	CCONJ	et
l'	DET	le
y	PRON	y
étroit	VERB	étroit
.	PUNCT	.
armoire	NOUN	armoire
sous-vêtements	NOUN	sous-vêtement
allai	AUX	aller
fouillai	VERB	fouiller
,	PUNCT	,
des	DET	un
fis	VERB	faire
uns	NOUN	un
les	DET	le
part	NOUN	part
je	PRON	je
la	DET	le
?	PUNCT	?
en	ADP	en
de	ADP	de
des	DET	un
les	DET	le
pull	NOUN	pull
Penché	PROPN	Penché
vêtement	NOUN	vêtement
et	CCONJ	et
,	PUNCT	,
je	PRON	je
,	PUNCT	,
.	PUNCT	.
la	DET	le
,	PUNCT	,
pied	NOUN	pied
porte	NOUN	porte
des	ADP	de
peinture	NOUN	peinture
du	ADP	de
ouvris	VERB	ouvrir
un	DET	un
ressortis	VERB	ressortir
écartant	VERB	écarter
de	ADP	de
valises	NOUN	valise
à	ADP	à
ouvrais	VERB	ouvrir
encombraient	VERB	encombrer
avant	ADP	avant
d'	ADP	de
chambre	NOUN	chambre
déplaçais	VERB	déplacer
le	DET	le
,	PUNCT	,
recherche	NOUN	recherche
pots	NOUN	pot
caisses	NOUN	caisse
la	DET	le
dans	ADP	dans
passage	NOUN	passage
débarras	NOUN	débarras
le	DET	le
cagibi	NOUN	cagibi
qui	PRON	qui
Je	PRON	je
.	PUNCT	.
chaud	ADJ	chaud
du	ADP	de
argent	NOUN	argent
)	PUNCT	)
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
35	NUM	35
pendentifs	NOUN	pendentif
ivoire	NOUN	ivoire
collection	NOUN	collection
,	PUNCT	,
outils	NOUN	outil
,	PUNCT	,
assiettes	NOUN	assiette
pierres	NOUN	pierre
de	ADP	de
lamelle	NOUN	lamelle
châles	NOUN	châle
,	PUNCT	,
coquetiers	NOUN	coquetier
en	ADP	en
dentelles	ADJ	dentelle
en	ADP	en
coquillages	NOUN	coquillage
agates	VERB	agater
,	PUNCT	,
couteaux	NOUN	couteau
en	ADP	en
berger	VERB	berger
napperons	NOUN	napperon
boîtes	NOUN	boîte
tabatières	NOUN	tabatière
de	ADP	de
anciens	ADJ	ancien
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
timballes	NOUN	timballe
couteaux	NOUN	couteau
,	PUNCT	,
laquées	VERB	laquer
mouchoirs	NOUN	mouchoir
huiliers	NOUN	huilier
,	PUNCT	,
tire-bouchons	NOUN	tire-bouchon
,	PUNCT	,
Des	DET	un
,	PUNCT	,
,	PUNCT	,
,	PUNCT	,
aux	ADP	à
fourchettes	NOUN	fourchette
m'	PRON	me
malle	NOUN	malle
l'	DET	le
une	DET	un
,	PUNCT	,
je	PRON	je
des	DET	un
J'	PRON	je
ce	DET	ce
merdier	NOUN	merdier
cadenas	NOUN	cadenas
à	ADP	à
netsukes	NOUN	netsuke
,	PUNCT	,
déverrouiller	VERB	déverrouiller
ficelles	NOUN	ficelle
avait	AUX	avoir
en	ADP	en
à	ADP	à
et	CCONJ	et
,	PUNCT	,
santons	NOUN	santon
réussi	ADV	réussi
,	PUNCT	,
dû	VERB	devoir
appartenir	VERB	appartenir
qui	PRON	qui
,	PUNCT	,
étonnais	VERB	étonner
locataires	NOUN	locataire
.	PUNCT	.
à	ADP	à
couverte	NOUN	couverte
avais	VERB	avoir
anciens	ADJ	ancien
grosse	ADJ	gros
intérieur	NOUN	intérieur
de	ADP	de
de	ADP	de
de	ADP	de
,	PUNCT	,
trouver	VERB	trouver
tout	ADJ	tout
fer	NOUN	fer
,	PUNCT	,
et	CCONJ	et
sybarites	NOUN	sybarite
effilochées	VERB	effilocher
de	ADP	de
juger	VERB	juger
les	DET	le
nous	PRON	nous
connaissance	NOUN	connaissance
locataires	NOUN	locataire
en	PRON	en
céder	VERB	céder
convier	VERB	convier
.	PUNCT	.
souhaité	VERB	souhaiter
faire	VERB	faire
de	ADP	de
venir	VERB	venir
des	ADP	de
Ils	PRON	il
anciens	ADJ	ancien
.	PUNCT	.
adressèrent	VERB	adresser
les	DET	le
Les	DET	le
notre	DET	notre
nous	PRON	nous
l'	DET	le
)	PUNCT	)
